CVEGEO,CVE_ENT,NOMGEO,CVE,SEMANA 1,SEMANA 2,SEMANA 3,SEMANA 4,SEMANA 5,SEMANA 6,SEMANA 7,SEMANA 8,SEMANA 9,SEMANA 10,SEMANA 11,SEMANA 12,SEMANA 13,SEMANA 14,SEMANA 15,SEMANA 16,SEMANA 17,SEMANA 18,SEMANA 19,SEMANA 20
21096,21,Mazapiltepec de Juárez,21096,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21097,21,Mixtla,21097,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21098,21,Molcaxac,21098,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21099,21,Cañada Morelos,21099,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21100,21,Naupan,21100,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21101,21,Nauzontla,21101,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4
21102,21,Nealtican,21102,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21103,21,Nicolás Bravo,21103,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21104,21,Nopalucan,21104,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21105,21,Ocotepec,21105,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21106,21,Ocoyucan,21106,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21107,21,Olintla,21107,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21108,21,Oriental,21108,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21109,21,Pahuatlán,21109,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,4
21110,21,Palmar de Bravo,21110,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21111,21,Pantepec,21111,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21112,21,Petlalcingo,21112,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21113,21,Piaxtla,21113,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21114,21,Puebla,21114,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4
21115,21,Quecholac,21115,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21116,21,Quimixtlán,21116,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4
21117,21,Rafael Lara Grajales,21117,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21118,21,Los Reyes de Juárez,21118,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21119,21,San Andrés Cholula,21119,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21120,21,San Antonio Cañada,21120,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21121,21,San Diego la Mesa Tochimiltzingo,21121,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21122,21,San Felipe Teotlalcingo,21122,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
21123,21,San Felipe Tepatlán,21123,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21124,21,San Gabriel Chilac,21124,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21125,21,San Gregorio Atzompa,21125,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21126,21,San Jerónimo Tecuanipan,21126,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21127,21,San Jerónimo Xayacatlán,21127,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21128,21,San José Chiapa,21128,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21129,21,San José Miahuatlán,21129,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21130,21,San Juan Atenco,21130,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21131,21,San Juan Atzompa,21131,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21132,21,San Martín Texmelucan,21132,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21133,21,San Martín Totoltepec,21133,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21134,21,San Matías Tlalancaleca,21134,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21135,21,San Miguel Ixitlán,21135,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21136,21,San Miguel Xoxtla,21136,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21137,21,San Nicolás Buenos Aires,21137,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4
21138,21,San Nicolás de los Ranchos,21138,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21139,21,San Pablo Anicano,21139,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21140,21,San Pedro Cholula,21140,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4
21141,21,San Pedro Yeloixtlahuaca,21141,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21142,21,San Salvador el Seco,21142,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21143,21,San Salvador el Verde,21143,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21144,21,San Salvador Huixcolotla,21144,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21145,21,San Sebastián Tlacotepec,21145,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21146,21,Santa Catarina Tlaltempan,21146,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21147,21,Santa Inés Ahuatempan,21147,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21148,21,Santa Isabel Cholula,21148,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21149,21,Santiago Miahuatlán,21149,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21150,21,Huehuetlán el Grande,21150,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21151,21,Santo Tomás Hueyotlipan,21151,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21152,21,Soltepec,21152,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21153,21,Tecali de Herrera,21153,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21154,21,Tecamachalco,21154,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4
21155,21,Tecomatlán,21155,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21156,21,Tehuacán,21156,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4
21157,21,Tehuitzingo,21157,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21158,21,Tenampulco,21158,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21159,21,Teopantlán,21159,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21160,21,Teotlalco,21160,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21161,21,Tepanco de López,21161,1,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4
21162,21,Tepango de Rodríguez,21162,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21163,21,Tepatlaxco de Hidalgo,21163,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21164,21,Tepeaca,21164,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21165,21,Tepemaxalco,21165,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21166,21,Tepeojuma,21166,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21167,21,Tepetzintla,21167,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21168,21,Tepexco,21168,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21169,21,Tepexi de Rodríguez,21169,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4
21170,21,Tepeyahualco,21170,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21171,21,Tepeyahualco de Cuauhtémoc,21171,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21172,21,Tetela de Ocampo,21172,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21173,21,Teteles de Ávila Castillo,21173,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4
21174,21,Teziutlán,21174,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4
21175,21,Tianguismanalco,21175,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21176,21,Tilapa,21176,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4
21177,21,Tlacotepec de Benito Juárez,21177,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4
21178,21,Tlacuilotepec,21178,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4
21179,21,Tlachichuca,21179,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21180,21,Tlahuapan,21180,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4
21181,21,Tlaltenango,21181,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21182,21,Tlanepantla,21182,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21183,21,Tlaola,21183,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21184,21,Tlapacoya,21184,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21185,21,Tlapanalá,21185,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21186,21,Tlatlauquitepec,21186,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21187,21,Tlaxco,21187,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21188,21,Tochimilco,21188,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21189,21,Tochtepec,21189,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21190,21,Totoltepec de Guerrero,21190,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21191,21,Tulcingo,21191,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21192,21,Tuzamapan de Galeana,21192,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21193,21,Tzicatlacoyan,21193,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21194,21,Venustiano Carranza,21194,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4
21195,21,Vicente Guerrero,21195,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21196,21,Xayacatlán de Bravo,21196,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21197,21,Xicotepec,21197,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21198,21,Xicotlán,21198,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21199,21,Xiutetelco,21199,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21200,21,Xochiapulco,21200,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21201,21,Xochiltepec,21201,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4
21202,21,Xochitlán de Vicente Suárez,21202,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21203,21,Xochitlán Todos Santos,21203,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21204,21,Yaonáhuac,21204,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4
21205,21,Yehualtepec,21205,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
21206,21,Zacapala,21206,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21207,21,Zacapoaxtla,21207,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4
21208,21,Zacatlán,21208,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4
21209,21,Zapotitlán,21209,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4
21210,21,Zapotitlán de Méndez,21210,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4
21211,21,Zaragoza,21211,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21212,21,Zautla,21212,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21213,21,Zihuateutla,21213,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4
21214,21,Zinacatepec,21214,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4
21215,21,Zongozotla,21215,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4
21216,21,Zoquiapan,21216,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
21217,21,Zoquitlán,21217,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
22001,22,Amealco de Bonfil,22001,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4
22002,22,Pinal de Amoles,22002,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
22003,22,Arroyo Seco,22003,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
22004,22,Cadereyta de Montes,22004,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
22005,22,Colón,22005,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
22006,22,Corregidora,22006,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
22007,22,Ezequiel Montes,22007,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
22008,22,Huimilpan,22008,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
22009,22,Jalpan de Serra,22009,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
22010,22,Landa de Matamoros,22010,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
22011,22,El Marqués,22011,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
22012,22,Pedro Escobedo,22012,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
22013,22,Peñamiller,22013,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
22014,22,Querétaro,22014,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4
22015,22,San Joaquín,22015,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
22016,22,San Juan del Río,22016,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
22017,22,Tequisquiapan,22017,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4
22018,22,Tolimán,22018,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
23001,23,Cozumel,23001,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
23002,23,Felipe Carrillo Puerto,23002,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
23003,23,Isla Mujeres,23003,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
23004,23,Othón P. Blanco,23004,1,1,1,2,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4
23005,23,Benito Juárez,23005,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
23006,23,José María Morelos,23006,1,1,1,1,2,3,2,2,3,3,3,4,4,4,4,4,4,4,4,4
23007,23,Lázaro Cárdenas,23007,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
23008,23,Solidaridad,23008,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4
23009,23,Tulum,23009,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
23010,23,Bacalar,23010,1,1,1,1,2,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4
23011,23,Puerto Morelos,23011,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
24001,24,Ahualulco,24001,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
24002,24,Alaquines,24002,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
24003,24,Aquismón,24003,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
24004,24,Armadillo de los Infante,24004,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4
24005,24,Cárdenas,24005,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
24006,24,Catorce,24006,1,1,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
24007,24,Cedral,24007,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
24008,24,Cerritos,24008,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4
24009,24,Cerro de San Pedro,24009,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4
24010,24,Ciudad del Maíz,24010,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24011,24,Ciudad Fernández,24011,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4
24012,24,Tancanhuitz,24012,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
24013,24,Ciudad Valles,24013,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
24014,24,Coxcatlán,24014,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24015,24,Charcas,24015,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4
24016,24,Ebano,24016,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
24017,24,Guadalcázar,24017,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
24018,24,Huehuetlán,24018,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4
24019,24,Lagunillas,24019,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24020,24,Matehuala,24020,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4
24021,24,Mexquitic de Carmona,24021,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
24022,24,Moctezuma,24022,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
24023,24,Rayón,24023,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
24024,24,Rioverde,24024,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4
24025,24,Salinas,24025,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
24026,24,San Antonio,24026,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4
24027,24,San Ciro de Acosta,24027,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4
24028,24,San Luis Potosí,24028,1,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4
24029,24,San Martín Chalchicuautla,24029,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4
24030,24,San Nicolás Tolentino,24030,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4
24031,24,Santa Catarina,24031,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
24032,24,Santa María del Río,24032,1,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4
24033,24,Santo Domingo,24033,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
24034,24,San Vicente Tancuayalab,24034,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4
24035,24,Soledad de Graciano Sánchez,24035,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4
24036,24,Tamasopo,24036,1,1,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
24037,24,Tamazunchale,24037,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
24038,24,Tampacán,24038,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
24039,24,Tampamolón Corona,24039,1,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4
24040,24,Tamuín,24040,1,1,1,1,1,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4
24041,24,Tanlajás,24041,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
24042,24,Tanquián de Escobedo,24042,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
24043,24,Tierra Nueva,24043,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
24044,24,Vanegas,24044,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
24045,24,Venado,24045,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
24046,24,Villa de Arriaga,24046,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24047,24,Villa de Guadalupe,24047,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
24048,24,Villa de la Paz,24048,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4
24049,24,Villa de Ramos,24049,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
24050,24,Villa de Reyes,24050,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24051,24,Villa Hidalgo,24051,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
24052,24,Villa Juárez,24052,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
24053,24,Axtla de Terrazas,24053,1,1,1,1,1,1,1,2,3,3,3,3,3,4,4,4,4,4,4,4
24054,24,Xilitla,24054,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
24055,24,Zaragoza,24055,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4
24056,24,Villa de Arista,24056,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4
24057,24,Matlapa,24057,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
24058,24,El Naranjo,24058,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
25001,25,Ahome,25001,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
25002,25,Angostura,25002,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
25003,25,Badiraguato,25003,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
25004,25,Concordia,25004,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
25005,25,Cosalá,25005,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
25006,25,Culiacán,25006,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
25007,25,Choix,25007,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
25008,25,Elota,25008,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4
25009,25,Escuinapa,25009,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
25010,25,El Fuerte,25010,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
25011,25,Guasave,25011,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
25012,25,Mazatlán,25012,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4
25013,25,Mocorito,25013,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
25014,25,Rosario,25014,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
25015,25,Salvador Alvarado,25015,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
25016,25,San Ignacio,25016,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
25017,25,Sinaloa,25017,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
25018,25,Navolato,25018,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
26001,26,Aconchi,26001,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26002,26,Agua Prieta,26002,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26003,26,Álamos,26003,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26004,26,Altar,26004,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26005,26,Arivechi,26005,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
26006,26,Arizpe,26006,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
26007,26,Atil,26007,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
26008,26,Bacadéhuachi,26008,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26009,26,Bacanora,26009,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4
26010,26,Bacerac,26010,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26011,26,Bacoachi,26011,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
26012,26,Bácum,26012,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
26013,26,Banámichi,26013,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4
26014,26,Baviácora,26014,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
26015,26,Bavispe,26015,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
26016,26,Benjamín Hill,26016,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
